year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2000,FLORIDA,FL,CALHOUN,12013,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2873,5174,20220315,TOTAL
2000,FLORIDA,FL,CHARLOTTE,12015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,35426,66896,20220315,TOTAL
2000,FLORIDA,FL,CITRUS,12017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,29767,57206,20220315,TOTAL
2000,FLORIDA,FL,CLAY,12019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,41736,57353,20220315,TOTAL
2000,FLORIDA,FL,COLLIER,12021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,60450,92162,20220315,TOTAL
2000,FLORIDA,FL,COLUMBIA,12023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10964,18508,20220315,TOTAL
2000,FLORIDA,FL,DESOTO,12027,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4256,7817,20220315,TOTAL
2000,FLORIDA,FL,DIXIE,12029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2697,4666,20220315,TOTAL
2000,FLORIDA,FL,DUVAL,12031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,152098,264636,20220315,TOTAL
2000,FLORIDA,FL,ESCAMBIA,12033,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,73017,116648,20220315,TOTAL
2000,FLORIDA,FL,FLAGLER,12035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12613,27111,20220315,TOTAL
2000,FLORIDA,FL,FRANKLIN,12037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2454,4644,20220315,TOTAL
2000,FLORIDA,FL,GADSDEN,12039,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4767,14727,20220315,TOTAL
2000,FLORIDA,FL,GILCHRIST,12041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3300,5395,20220315,TOTAL
2000,FLORIDA,FL,GLADES,12043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1841,3365,20220315,TOTAL
2000,FLORIDA,FL,GULF,12045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3550,6144,20220315,TOTAL
2000,FLORIDA,FL,HAMILTON,12047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2146,3964,20220315,TOTAL
2000,FLORIDA,FL,HARDEE,12049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3765,6233,20220315,TOTAL
2000,FLORIDA,FL,HENDRY,12051,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4747,8139,20220315,TOTAL
2000,FLORIDA,FL,HERNANDO,12053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,30646,65219,20220315,TOTAL
2000,FLORIDA,FL,HIGHLANDS,12055,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20206,35149,20220315,TOTAL
2000,FLORIDA,FL,HILLSBOROUGH,12057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,180760,360295,20220315,TOTAL
2000,FLORIDA,FL,HOLMES,12059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5011,7395,20220315,TOTAL
2000,FLORIDA,FL,INDIAN RIVER,12061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28635,49622,20220315,TOTAL
2000,FLORIDA,FL,JACKSON,12063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9138,16300,20220315,TOTAL
2000,FLORIDA,FL,JEFFERSON,12065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2478,5644,20220315,TOTAL
2000,FLORIDA,FL,LAFAYETTE,12067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1670,2505,20220315,TOTAL
2000,FLORIDA,FL,LAKE,12069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,50010,88611,20220315,TOTAL
2000,FLORIDA,FL,LEE,12071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,106141,184377,20220315,TOTAL
2000,FLORIDA,FL,LEON,12073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39062,103124,20220315,TOTAL
2000,FLORIDA,FL,LEVY,12075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6858,12724,20220315,TOTAL
2000,FLORIDA,FL,LIBERTY,12077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1317,2410,20220315,TOTAL
2000,FLORIDA,FL,MADISON,12079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3038,6162,20220315,TOTAL
2000,FLORIDA,FL,MANATEE,12081,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,57952,110221,20220315,TOTAL
2000,FLORIDA,FL,MARION,12083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,55141,102956,20220315,TOTAL
2000,FLORIDA,FL,MARTIN,12085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33970,62013,20220315,TOTAL
2000,FLORIDA,FL,MIAMI-DADE,12086,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,289533,625449,20220315,TOTAL
2000,FLORIDA,FL,MONROE,12087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16059,33896,20220315,TOTAL
2000,FLORIDA,FL,NASSAU,12089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16404,23780,20220315,TOTAL
2000,FLORIDA,FL,OKALOOSA,12091,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,52093,70680,20220315,TOTAL
2000,FLORIDA,FL,OKEECHOBEE,12093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5057,9853,20220315,TOTAL
2000,FLORIDA,FL,ORANGE,12095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,134517,280125,20220315,TOTAL
2000,FLORIDA,FL,OSCEOLA,12097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26212,55659,20220315,TOTAL
2000,FLORIDA,FL,PALM BEACH,12099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,152951,433186,20220315,TOTAL
2000,FLORIDA,FL,PASCO,12101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,68582,142731,20220315,TOTAL
2000,FLORIDA,FL,PINELLAS,12103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,184825,398472,20220315,TOTAL
2000,FLORIDA,FL,POLK,12105,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,90295,168607,20220315,TOTAL
2000,FLORIDA,FL,PUTNAM,12107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13447,26222,20220315,TOTAL
2000,FLORIDA,FL,ST. JOHNS,12109,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39546,60746,20220315,TOTAL
2000,FLORIDA,FL,ST. LUCIE,12111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,34705,77989,20220315,TOTAL
2000,FLORIDA,FL,SANTA ROSA,12113,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,36274,50319,20220315,TOTAL
2000,FLORIDA,FL,SARASOTA,12115,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,83100,160942,20220315,TOTAL
2000,FLORIDA,FL,SEMINOLE,12117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,75677,137634,20220315,TOTAL
2000,FLORIDA,FL,SUMTER,12119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12127,22261,20220315,TOTAL
2000,FLORIDA,FL,SUWANNEE,12121,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8006,12473,20220315,TOTAL
2000,FLORIDA,FL,TAYLOR,12123,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4056,6808,20220315,TOTAL
2000,FLORIDA,FL,UNION,12125,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2332,3826,20220315,TOTAL
2000,FLORIDA,FL,VOLUSIA,12127,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,82357,183654,20220315,TOTAL
2000,FLORIDA,FL,WAKULLA,12129,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4512,8587,20220315,TOTAL
2000,FLORIDA,FL,WALTON,12131,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12182,18318,20220315,TOTAL
2000,FLORIDA,FL,WASHINGTON,12133,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4994,8029,20220315,TOTAL
2000,GEORGIA,GA,APPLING,13001,US PRESIDENT,AL GORE,DEMOCRAT,2093,6099,20220315,TOTAL
2000,GEORGIA,GA,ATKINSON,13003,US PRESIDENT,AL GORE,DEMOCRAT,821,2071,20220315,TOTAL
2000,GEORGIA,GA,BACON,13005,US PRESIDENT,AL GORE,DEMOCRAT,956,2995,20220315,TOTAL
2000,GEORGIA,GA,BAKER,13007,US PRESIDENT,AL GORE,DEMOCRAT,893,1519,20220315,TOTAL
2000,GEORGIA,GA,BALDWIN,13009,US PRESIDENT,AL GORE,DEMOCRAT,5893,12126,20220315,TOTAL
2000,GEORGIA,GA,BANKS,13011,US PRESIDENT,AL GORE,DEMOCRAT,1220,4533,20220315,TOTAL
2000,GEORGIA,GA,BARROW,13013,US PRESIDENT,AL GORE,DEMOCRAT,3657,12102,20220315,TOTAL
2000,GEORGIA,GA,BARTOW,13015,US PRESIDENT,AL GORE,DEMOCRAT,7508,22781,20220315,TOTAL
2000,GEORGIA,GA,BEN HILL,13017,US PRESIDENT,AL GORE,DEMOCRAT,2234,4661,20220315,TOTAL
2000,GEORGIA,GA,BERRIEN,13019,US PRESIDENT,AL GORE,DEMOCRAT,1640,4410,20220315,TOTAL
2000,GEORGIA,GA,BIBB,13021,US PRESIDENT,AL GORE,DEMOCRAT,24996,49776,20220315,TOTAL
2000,GEORGIA,GA,BLECKLEY,13023,US PRESIDENT,AL GORE,DEMOCRAT,1273,3749,20220315,TOTAL
2000,GEORGIA,GA,BRANTLEY,13025,US PRESIDENT,AL GORE,DEMOCRAT,1372,4566,20220315,TOTAL
2000,GEORGIA,GA,BROOKS,13027,US PRESIDENT,AL GORE,DEMOCRAT,2096,4551,20220315,TOTAL
2000,GEORGIA,GA,BRYAN,13029,US PRESIDENT,AL GORE,DEMOCRAT,2172,7059,20220315,TOTAL
2000,GEORGIA,GA,BULLOCH,13031,US PRESIDENT,AL GORE,DEMOCRAT,5561,14782,20220315,TOTAL
2000,GEORGIA,GA,BURKE,13033,US PRESIDENT,AL GORE,DEMOCRAT,3720,7135,20220315,TOTAL
2000,GEORGIA,GA,BUTTS,13035,US PRESIDENT,AL GORE,DEMOCRAT,2281,5635,20220315,TOTAL
2000,GEORGIA,GA,CALHOUN,13037,US PRESIDENT,AL GORE,DEMOCRAT,1107,1887,20220315,TOTAL
2000,GEORGIA,GA,CAMDEN,13039,US PRESIDENT,AL GORE,DEMOCRAT,3636,10119,20220315,TOTAL
2000,GEORGIA,GA,CANDLER,13043,US PRESIDENT,AL GORE,DEMOCRAT,1053,2722,20220315,TOTAL
2000,GEORGIA,GA,CARROLL,13045,US PRESIDENT,AL GORE,DEMOCRAT,8752,25741,20220315,TOTAL
2000,GEORGIA,GA,CATOOSA,13047,US PRESIDENT,AL GORE,DEMOCRAT,5470,17721,20220315,TOTAL
2000,GEORGIA,GA,CHARLTON,13049,US PRESIDENT,AL GORE,DEMOCRAT,1015,2816,20220315,TOTAL
2000,GEORGIA,GA,CHATHAM,13051,US PRESIDENT,AL GORE,DEMOCRAT,37590,76475,20220315,TOTAL
2000,GEORGIA,GA,CHATTAHOOCHEE,13053,US PRESIDENT,AL GORE,DEMOCRAT,600,1207,20220315,TOTAL
2000,GEORGIA,GA,CHATTOOGA,13055,US PRESIDENT,AL GORE,DEMOCRAT,2729,6477,20220315,TOTAL
2000,GEORGIA,GA,CHEROKEE,13057,US PRESIDENT,AL GORE,DEMOCRAT,12295,52348,20220315,TOTAL
2000,GEORGIA,GA,CLARKE,13059,US PRESIDENT,AL GORE,DEMOCRAT,15167,28904,20220315,TOTAL
2000,GEORGIA,GA,CLAY,13061,US PRESIDENT,AL GORE,DEMOCRAT,821,1277,20220315,TOTAL
2000,GEORGIA,GA,CLAYTON,13063,US PRESIDENT,AL GORE,DEMOCRAT,40042,61402,20220315,TOTAL
2000,GEORGIA,GA,CLINCH,13065,US PRESIDENT,AL GORE,DEMOCRAT,816,1929,20220315,TOTAL
2000,GEORGIA,GA,COBB,13067,US PRESIDENT,AL GORE,DEMOCRAT,86676,235027,20220315,TOTAL
2000,GEORGIA,GA,COFFEE,13069,US PRESIDENT,AL GORE,DEMOCRAT,3593,9430,20220315,TOTAL
2000,GEORGIA,GA,COLQUITT,13071,US PRESIDENT,AL GORE,DEMOCRAT,3297,9972,20220315,TOTAL
2000,GEORGIA,GA,COLUMBIA,13073,US PRESIDENT,AL GORE,DEMOCRAT,8969,36008,20220315,TOTAL
2000,GEORGIA,GA,COOK,13075,US PRESIDENT,AL GORE,DEMOCRAT,1639,3944,20220315,TOTAL
2000,GEORGIA,GA,COWETA,13077,US PRESIDENT,AL GORE,DEMOCRAT,9056,31226,20220315,TOTAL
2000,GEORGIA,GA,CRAWFORD,13079,US PRESIDENT,AL GORE,DEMOCRAT,1513,3567,20220315,TOTAL
2000,GEORGIA,GA,CRISP,13081,US PRESIDENT,AL GORE,DEMOCRAT,2268,5609,20220315,TOTAL
2000,GEORGIA,GA,DADE,13083,US PRESIDENT,AL GORE,DEMOCRAT,1628,5049,20220315,TOTAL
2000,GEORGIA,GA,DAWSON,13085,US PRESIDENT,AL GORE,DEMOCRAT,1458,5898,20220315,TOTAL
2000,GEORGIA,GA,DECATUR,13087,US PRESIDENT,AL GORE,DEMOCRAT,3398,7648,20220315,TOTAL
2000,GEORGIA,GA,DEKALB,13089,US PRESIDENT,AL GORE,DEMOCRAT,154509,219980,20220315,TOTAL
2000,GEORGIA,GA,DODGE,13091,US PRESIDENT,AL GORE,DEMOCRAT,2326,5877,20220315,TOTAL
2000,GEORGIA,GA,DOOLY,13093,US PRESIDENT,AL GORE,DEMOCRAT,1901,3520,20220315,TOTAL
2000,GEORGIA,GA,DOUGHERTY,13095,US PRESIDENT,AL GORE,DEMOCRAT,16650,29064,20220315,TOTAL
2000,GEORGIA,GA,DOUGLAS,13097,US PRESIDENT,AL GORE,DEMOCRAT,11162,30964,20220315,TOTAL
2000,GEORGIA,GA,EARLY,13099,US PRESIDENT,AL GORE,DEMOCRAT,1622,3585,20220315,TOTAL
2000,GEORGIA,GA,ECHOLS,13101,US PRESIDENT,AL GORE,DEMOCRAT,272,898,20220315,TOTAL
2000,GEORGIA,GA,EFFINGHAM,13103,US PRESIDENT,AL GORE,DEMOCRAT,3232,10650,20220315,TOTAL
2000,GEORGIA,GA,ELBERT,13105,US PRESIDENT,AL GORE,DEMOCRAT,2527,5853,20220315,TOTAL
2000,GEORGIA,GA,EMANUEL,13107,US PRESIDENT,AL GORE,DEMOCRAT,2835,6263,20220315,TOTAL
2000,GEORGIA,GA,EVANS,13109,US PRESIDENT,AL GORE,DEMOCRAT,1217,3080,20220315,TOTAL
2000,GEORGIA,GA,FANNIN,13111,US PRESIDENT,AL GORE,DEMOCRAT,2736,8390,20220315,TOTAL
2000,GEORGIA,GA,FAYETTE,13113,US PRESIDENT,AL GORE,DEMOCRAT,11912,42449,20220315,TOTAL
2000,GEORGIA,GA,FLOYD,13115,US PRESIDENT,AL GORE,DEMOCRAT,10282,26825,20220315,TOTAL
2000,GEORGIA,GA,FORSYTH,13117,US PRESIDENT,AL GORE,DEMOCRAT,6694,35755,20220315,TOTAL
2000,GEORGIA,GA,FRANKLIN,13119,US PRESIDENT,AL GORE,DEMOCRAT,2040,5762,20220315,TOTAL
2000,GEORGIA,GA,FULTON,13121,US PRESIDENT,AL GORE,DEMOCRAT,152039,263212,20220315,TOTAL
2000,GEORGIA,GA,GILMER,13123,US PRESIDENT,AL GORE,DEMOCRAT,2230,7370,20220315,TOTAL
2000,GEORGIA,GA,GLASCOCK,13125,US PRESIDENT,AL GORE,DEMOCRAT,249,1020,20220315,TOTAL
2000,GEORGIA,GA,GLYNN,13127,US PRESIDENT,AL GORE,DEMOCRAT,7778,22384,20220315,TOTAL
2000,GEORGIA,GA,GORDON,13129,US PRESIDENT,AL GORE,DEMOCRAT,4032,12205,20220315,TOTAL
2000,GEORGIA,GA,GRADY,13131,US PRESIDENT,AL GORE,DEMOCRAT,2721,6703,20220315,TOTAL
2000,GEORGIA,GA,GREENE,13133,US PRESIDENT,AL GORE,DEMOCRAT,2137,5197,20220315,TOTAL
2000,GEORGIA,GA,GWINNETT,13135,US PRESIDENT,AL GORE,DEMOCRAT,61434,191111,20220315,TOTAL
2000,GEORGIA,GA,HABERSHAM,13137,US PRESIDENT,AL GORE,DEMOCRAT,2530,9691,20220315,TOTAL
2000,GEORGIA,GA,HALL,13139,US PRESIDENT,AL GORE,DEMOCRAT,10259,38150,20220315,TOTAL
2000,GEORGIA,GA,HANCOCK,13141,US PRESIDENT,AL GORE,DEMOCRAT,2414,3086,20220315,TOTAL
2000,GEORGIA,GA,HARALSON,13143,US PRESIDENT,AL GORE,DEMOCRAT,2869,8167,20220315,TOTAL
2000,GEORGIA,GA,HARRIS,13145,US PRESIDENT,AL GORE,DEMOCRAT,2912,8562,20220315,TOTAL
2000,GEORGIA,GA,HART,13147,US PRESIDENT,AL GORE,DEMOCRAT,3192,7536,20220315,TOTAL
2000,GEORGIA,GA,HEARD,13149,US PRESIDENT,AL GORE,DEMOCRAT,1178,3198,20220315,TOTAL
2000,GEORGIA,GA,HENRY,13151,US PRESIDENT,AL GORE,DEMOCRAT,11971,38867,20220315,TOTAL
2000,GEORGIA,GA,HOUSTON,13153,US PRESIDENT,AL GORE,DEMOCRAT,13301,36988,20220315,TOTAL
2000,GEORGIA,GA,IRWIN,13155,US PRESIDENT,AL GORE,DEMOCRAT,1105,2852,20220315,TOTAL
2000,GEORGIA,GA,JACKSON,13157,US PRESIDENT,AL GORE,DEMOCRAT,3420,11635,20220315,TOTAL
2000,GEORGIA,GA,JASPER,13159,US PRESIDENT,AL GORE,DEMOCRAT,1558,3943,20220315,TOTAL
2000,GEORGIA,GA,JEFF DAVIS,13161,US PRESIDENT,AL GORE,DEMOCRAT,1379,4221,20220315,TOTAL
2000,GEORGIA,GA,JEFFERSON,13163,US PRESIDENT,AL GORE,DEMOCRAT,2973,5566,20220315,TOTAL
2000,GEORGIA,GA,JENKINS,13165,US PRESIDENT,AL GORE,DEMOCRAT,1250,2593,20220315,TOTAL
2000,GEORGIA,GA,JOHNSON,13167,US PRESIDENT,AL GORE,DEMOCRAT,1065,2883,20220315,TOTAL
2000,GEORGIA,GA,JONES,13169,US PRESIDENT,AL GORE,DEMOCRAT,3102,8068,20220315,TOTAL
2000,GEORGIA,GA,LAMAR,13171,US PRESIDENT,AL GORE,DEMOCRAT,2194,5230,20220315,TOTAL
2000,GEORGIA,GA,LANIER,13173,US PRESIDENT,AL GORE,DEMOCRAT,832,1904,20220315,TOTAL
2000,GEORGIA,GA,LAURENS,13175,US PRESIDENT,AL GORE,DEMOCRAT,5724,14036,20220315,TOTAL
2000,GEORGIA,GA,LEE,13177,US PRESIDENT,AL GORE,DEMOCRAT,1936,7884,20220315,TOTAL
2000,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,AL GORE,DEMOCRAT,5347,9972,20220315,TOTAL
2000,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,AL GORE,DEMOCRAT,1275,3103,20220315,TOTAL
2000,GEORGIA,GA,LONG,13183,US PRESIDENT,AL GORE,DEMOCRAT,975,2314,20220315,TOTAL
2000,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,AL GORE,DEMOCRAT,10616,25432,20220315,TOTAL
2000,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,AL GORE,DEMOCRAT,2121,6750,20220315,TOTAL
2000,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,AL GORE,DEMOCRAT,2580,6550,20220315,TOTAL
2000,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,AL GORE,DEMOCRAT,2047,3837,20220315,TOTAL
2000,GEORGIA,GA,MACON,13193,US PRESIDENT,AL GORE,DEMOCRAT,2757,4355,20220315,TOTAL
2000,GEORGIA,GA,MADISON,13195,US PRESIDENT,AL GORE,DEMOCRAT,2285,7993,20220315,TOTAL
2000,GEORGIA,GA,MARION,13197,US PRESIDENT,AL GORE,DEMOCRAT,982,2184,20220315,TOTAL
2000,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,AL GORE,DEMOCRAT,3441,6709,20220315,TOTAL
2000,GEORGIA,GA,MILLER,13201,US PRESIDENT,AL GORE,DEMOCRAT,783,2150,20220315,TOTAL
2000,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,AL GORE,DEMOCRAT,2971,5799,20220315,TOTAL
2000,GEORGIA,GA,MONROE,13207,US PRESIDENT,AL GORE,DEMOCRAT,2839,7541,20220315,TOTAL
2000,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,AL GORE,DEMOCRAT,1013,2509,20220315,TOTAL
2000,GEORGIA,GA,MORGAN,13211,US PRESIDENT,AL GORE,DEMOCRAT,2238,5902,20220315,TOTAL
2000,GEORGIA,GA,MURRAY,13213,US PRESIDENT,AL GORE,DEMOCRAT,2684,8372,20220315,TOTAL
2000,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,AL GORE,DEMOCRAT,28193,52163,20220315,TOTAL
2000,GEORGIA,GA,NEWTON,13217,US PRESIDENT,AL GORE,DEMOCRAT,6703,18375,20220315,TOTAL
2000,GEORGIA,GA,OCONEE,13219,US PRESIDENT,AL GORE,DEMOCRAT,3184,11168,20220315,TOTAL
2000,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,AL GORE,DEMOCRAT,1519,4385,20220315,TOTAL
2000,GEORGIA,GA,PAULDING,13223,US PRESIDENT,AL GORE,DEMOCRAT,6743,24260,20220315,TOTAL
2000,GEORGIA,GA,PEACH,13225,US PRESIDENT,AL GORE,DEMOCRAT,3540,7137,20220315,TOTAL
2000,GEORGIA,GA,PICKENS,13227,US PRESIDENT,AL GORE,DEMOCRAT,2489,8201,20220315,TOTAL
2000,GEORGIA,GA,PIERCE,13229,US PRESIDENT,AL GORE,DEMOCRAT,1300,4681,20220315,TOTAL
2000,GEORGIA,GA,PIKE,13231,US PRESIDENT,AL GORE,DEMOCRAT,1413,4885,20220315,TOTAL
2000,GEORGIA,GA,POLK,13233,US PRESIDENT,AL GORE,DEMOCRAT,4112,10116,20220315,TOTAL
2000,GEORGIA,GA,PULASKI,13235,US PRESIDENT,AL GORE,DEMOCRAT,1390,3346,20220315,TOTAL
2000,GEORGIA,GA,PUTNAM,13237,US PRESIDENT,AL GORE,DEMOCRAT,2612,6299,20220315,TOTAL
2000,GEORGIA,GA,QUITMAN,13239,US PRESIDENT,AL GORE,DEMOCRAT,542,904,20220315,TOTAL
2000,GEORGIA,GA,RABUN,13241,US PRESIDENT,AL GORE,DEMOCRAT,1776,5341,20220315,TOTAL
2000,GEORGIA,GA,RANDOLPH,13243,US PRESIDENT,AL GORE,DEMOCRAT,1381,2569,20220315,TOTAL
2000,GEORGIA,GA,RICHMOND,13245,US PRESIDENT,AL GORE,DEMOCRAT,31413,57538,20220315,TOTAL
2000,GEORGIA,GA,ROCKDALE,13247,US PRESIDENT,AL GORE,DEMOCRAT,8295,24649,20220315,TOTAL
2000,GEORGIA,GA,SCHLEY,13249,US PRESIDENT,AL GORE,DEMOCRAT,460,1176,20220315,TOTAL
2000,GEORGIA,GA,SCREVEN,13251,US PRESIDENT,AL GORE,DEMOCRAT,2233,4719,20220315,TOTAL
2000,GEORGIA,GA,SEMINOLE,13253,US PRESIDENT,AL GORE,DEMOCRAT,1313,2877,20220315,TOTAL
2000,GEORGIA,GA,SPALDING,13255,US PRESIDENT,AL GORE,DEMOCRAT,5831,15391,20220315,TOTAL
2000,GEORGIA,GA,STEPHENS,13257,US PRESIDENT,AL GORE,DEMOCRAT,2869,8376,20220315,TOTAL
2000,GEORGIA,GA,STEWART,13259,US PRESIDENT,AL GORE,DEMOCRAT,1267,1954,20220315,TOTAL
2000,GEORGIA,GA,SUMTER,13261,US PRESIDENT,AL GORE,DEMOCRAT,4748,9697,20220315,TOTAL
2000,GEORGIA,GA,TALBOT,13263,US PRESIDENT,AL GORE,DEMOCRAT,1662,2531,20220315,TOTAL
2000,GEORGIA,GA,TALIAFERRO,13265,US PRESIDENT,AL GORE,DEMOCRAT,556,832,20220315,TOTAL
2000,GEORGIA,GA,TATTNALL,13267,US PRESIDENT,AL GORE,DEMOCRAT,1963,5610,20220315,TOTAL
2000,GEORGIA,GA,TAYLOR,13269,US PRESIDENT,AL GORE,DEMOCRAT,1340,2780,20220315,TOTAL
2000,GEORGIA,GA,TELFAIR,13271,US PRESIDENT,AL GORE,DEMOCRAT,1777,3493,20220315,TOTAL
2000,GEORGIA,GA,TERRELL,13273,US PRESIDENT,AL GORE,DEMOCRAT,1584,3113,20220315,TOTAL
2000,GEORGIA,GA,THOMAS,13275,US PRESIDENT,AL GORE,DEMOCRAT,4862,12058,20220315,TOTAL
2000,GEORGIA,GA,TIFT,13277,US PRESIDENT,AL GORE,DEMOCRAT,3547,10328,20220315,TOTAL
2000,GEORGIA,GA,TOOMBS,13279,US PRESIDENT,AL GORE,DEMOCRAT,2643,7210,20220315,TOTAL
2000,GEORGIA,GA,TOWNS,13281,US PRESIDENT,AL GORE,DEMOCRAT,1495,4497,20220315,TOTAL
2000,GEORGIA,GA,TREUTLEN,13283,US PRESIDENT,AL GORE,DEMOCRAT,879,1963,20220315,TOTAL
2000,GEORGIA,GA,TROUP,13285,US PRESIDENT,AL GORE,DEMOCRAT,6379,17804,20220315,TOTAL
2000,GEORGIA,GA,TURNER,13287,US PRESIDENT,AL GORE,DEMOCRAT,1169,2456,20220315,TOTAL
2000,GEORGIA,GA,TWIGGS,13289,US PRESIDENT,AL GORE,DEMOCRAT,1977,3615,20220315,TOTAL
2000,GEORGIA,GA,UNION,13291,US PRESIDENT,AL GORE,DEMOCRAT,2230,6956,20220315,TOTAL
2000,GEORGIA,GA,UPSON,13293,US PRESIDENT,AL GORE,DEMOCRAT,3158,8282,20220315,TOTAL
2000,GEORGIA,GA,WALKER,13295,US PRESIDENT,AL GORE,DEMOCRAT,6341,18895,20220315,TOTAL
2000,GEORGIA,GA,WALTON,13297,US PRESIDENT,AL GORE,DEMOCRAT,5484,19083,20220315,TOTAL
2000,GEORGIA,GA,WARE,13299,US PRESIDENT,AL GORE,DEMOCRAT,3480,9628,20220315,TOTAL
2000,GEORGIA,GA,WARREN,13301,US PRESIDENT,AL GORE,DEMOCRAT,1196,2145,20220315,TOTAL
2000,GEORGIA,GA,WASHINGTON,13303,US PRESIDENT,AL GORE,DEMOCRAT,3476,6691,20220315,TOTAL
2000,GEORGIA,GA,WAYNE,13305,US PRESIDENT,AL GORE,DEMOCRAT,2736,8004,20220315,TOTAL
2000,GEORGIA,GA,WEBSTER,13307,US PRESIDENT,AL GORE,DEMOCRAT,541,909,20220315,TOTAL
2000,GEORGIA,GA,WHEELER,13309,US PRESIDENT,AL GORE,DEMOCRAT,752,1575,20220315,TOTAL
2000,GEORGIA,GA,WHITE,13311,US PRESIDENT,AL GORE,DEMOCRAT,2014,7043,20220315,TOTAL
2000,GEORGIA,GA,WHITFIELD,13313,US PRESIDENT,AL GORE,DEMOCRAT,7034,23302,20220315,TOTAL
2000,GEORGIA,GA,WILCOX,13315,US PRESIDENT,AL GORE,DEMOCRAT,962,2365,20220315,TOTAL
2000,GEORGIA,GA,WILKES,13317,US PRESIDENT,AL GORE,DEMOCRAT,1940,4026,20220315,TOTAL
